FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
S1A_IW_GRDH_1SDV_20231118T215714_20231118T215739_051277_062FBC_FF32.SAFE,1,3,116.80327126466352,7.465257307651122,116.7403,7.3026667,116.954094,7.559128,116.82772,7.620713,116.61393,7.3642526
S1A_IW_GRDH_1SDV_20231125T214923_20231125T214948_051379_063342_A128.SAFE,0,4,119.0221300414332,7.017841415450505,119.06815,6.1843643,119.98501,7.254341,119.05813,7.7233377,118.14127,6.6533613
S1A_IW_GRDH_1SDV_20231125T214923_20231125T214948_051379_063342_A128.SAFE,1,1,120.53073926496478,6.161169806860695,120.47225,6.0935936,120.599655,6.2267394,120.59252,6.230768,120.46512,6.097622
S1A_IW_GRDH_1SDV_20240105T215711_20240105T215736_051977_0647E8_0298.SAFE,0,5,118.59243460193066,8.469179659358153,118.59051,7.969899,118.91317,9.118896,118.67183,9.158513,118.349174,8.009517
S1A_IW_GRDH_1SDV_20240105T215711_20240105T215736_051977_0647E8_0298.SAFE,1,2,116.60335017648067,7.468584101654877,116.53802,7.3745537,116.72913,7.503374,116.65956,7.563718,116.468445,7.434897
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,0,16,118.96009276582404,6.977637199706219,118.518974,6.164263,119.67229,6.289431,119.38316,7.8625083,118.22985,7.7373405
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,1,1,118.75406828100586,7.294765820312499,118.77098,7.143675,118.79645,7.146732,118.73599,7.4440393,118.71053,7.4409823
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,2,1,120.14964683489188,7.24950225,120.14586,7.154507,120.1634,7.3432655,120.152176,7.3438816,120.134636,7.1551228
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,3,3,120.3384797655411,6.851459502631013,120.30881,6.598594,120.46224,7.1166224,120.385284,7.1300836,120.23184,6.612055
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,4,1,119.488437087755,6.7080247519531255,119.40774,6.675522,119.57664,6.725615,119.5685,6.74182,119.399605,6.6917267
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,5,1,119.84415327800625,6.515654578125,119.829254,6.3242,119.87694,6.7063046,119.85761,6.7077284,119.80993,6.3256245
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,6,1,118.80391919541016,6.3625288828125,118.81471,6.295245,118.82203,6.2961826,118.79303,6.429865,118.78571,6.428928
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,7,1,119.23135322299106,5.9830853359375,119.18804,5.9162664,119.28259,6.0494623,119.27662,6.051965,119.182076,5.918769
S1A_IW_GRDH_1SDV_20240112T214921_20240112T214946_052079_064B5E_9784.SAFE,8,2,119.84102454920318,5.935853784307065,119.85374,5.838454,119.96453,5.9730325,119.83784,6.0346246,119.72704,5.9000454
S1A_IW_GRDH_1SDV_20240114T213419_20240114T213444_052108_064C56_54B4.SAFE,0,2,121.69124813748252,2.283034971724484,121.74715,1.9918656,121.980576,2.0563695,121.705086,2.6521297,121.47166,2.5876257
S1A_IW_GRDH_1SDV_20240114T213419_20240114T213444_052108_064C56_54B4.SAFE,1,3,123.56163362321834,2.3076191367485688,123.55963,1.938226,123.680984,2.5756683,123.40387,2.6071951,123.28252,1.969753
S1A_IW_GRDH_1SDV_20240114T213419_20240114T213444_052108_064C56_54B4.SAFE,2,4,123.29585333413736,1.4621541968109444,123.12087,1.0518557,123.80628,1.7719067,123.44411,1.977926,122.758705,1.257875
