sensor,file_name,stripe_count,area_ratio,aspect_ratio,norm_spacing,mean_curvature,mean_pixel_skew,mean_pixel_kurt,mean_pixel_cv,mean_snr,mean_contrast,mean_grad_mag,mean_entropy,mean_bg_std
SAR,s1a-iw-grd-vv-20200824t232810-20200824t232840-034055-03f418-001.png,1,0.002906140385197986,12.233647343546407,0.0,0.08057939914163088,0.6088904596609489,1.0660555646088232,0.21093276484633278,0.41546842792578476,0.040294711581131196,44.00152506075869,1.837298898038017,11.868961
SAR,s1a-iw-grd-vv-20200824t232810-20200824t232840-034055-03f418-001.png,1,0.0010173044670809261,30.076735595171208,0.0,0.03091883805011844,0.2406467767903159,-0.022205478820432223,0.1895339530561139,0.3767429301781916,0.03560341785307011,48.9401823886758,1.893084691168553,13.274373
SAR,s1a-iw-grd-vv-20190207t214851-20190207t214916-025829-02dfab-001.png,3,0.021256022005489927,2.598401965088639,0.03347000117670618,0.02550009631030627,0.31058618630264445,0.6636564629654892,0.16428567005140313,0.6509383261717098,0.05406937745866349,48.81097079505394,1.7834769488619775,12.180805
SAR,s1a-iw-grd-vv-20190207t214851-20190207t214916-025829-02dfab-001.png,6,0.07276416590417867,5.623101718036249,0.012355454430756828,0.04050845057799161,0.4161458214161034,0.3916783242426675,0.1878298580860435,0.5997718438960831,0.05312739060290541,62.14362969112843,2.247506764114793,16.037043
SAR,s1a-iw-grd-vv-20190207t214851-20190207t214916-025829-02dfab-001.png,2,0.008115072056583683,4.885792378283097,0.04827859086808632,0.03739267318590079,0.5052685576277804,0.9052188816888069,0.1812420705990817,0.308539051752183,0.026107383299761134,70.58055863209427,2.3647313518309385,17.863474
SAR,48.png,12,0.22513594748557963,5.96166481648036,0.02753855610952351,0.030062444047158663,0.3960616975477796,0.32751943017931523,0.24755059692729808,0.4457643311173851,0.0518317307800549,96.22897175562916,2.689936656319398,22.399096
SAR,164.png,4,0.07700946534463604,5.408421416715824,0.03322951808773336,0.04169407833050262,0.48412906267202094,0.5694699320612027,0.24857779277592082,0.4007496862922874,0.0481034858841334,99.05472011831156,2.735649140565267,23.862936
SAR,s1a-iw-grd-vv-20200329t114335-20200329t114400-031890-03ae61-001.png,10,0.1324333045349393,7.200261773182156,0.011229305956636407,0.0375682175442371,0.7686723695603627,1.0050928645616406,0.31871913330771307,1.0353758918286735,0.12694313877179939,75.3875665785012,2.5582415488520427,15.975235
SAR,s1a-iw-grd-vv-20200329t114335-20200329t114400-031890-03ae61-001.png,11,0.07304229098528836,4.615008911912752,0.012468948341817866,0.06400487448306164,0.6562163552712463,1.0330389159400502,0.3377631842027064,0.8796436082591703,0.12010568486807141,55.29792495829496,2.0414689602192686,11.499568
SAR,s1a-iw-grd-vv-20200329t114335-20200329t114400-031890-03ae61-001.png,1,0.0011953342234055642,4.2395808387474965,0.0,0.2168765269686149,3.5388019508343236,14.429769702809917,0.64637928651432,1.2111524964286577,0.17297945429460426,52.129301146643485,2.0081129029591183,10.738663
SAR,556.png,2,0.04488970797733893,5.2671853506423165,0.04400588302726194,0.07906262758482514,0.4618844091908252,0.3511681905003252,0.2713254189822363,0.0338933170808497,0.004584474614454852,44.326290826167735,1.6766052490316037,11.688112
SAR,556.png,3,0.011254458881498453,7.184458701721947,0.029492526267224557,0.050945129800944206,0.50360986914802,0.3610455427255723,0.2815335638412912,0.20720275791079704,0.027579251930301904,49.34048768768656,1.874330361605064,12.906648
SAR,s1a-iw-grd-vv-20190321t120020-20190321t120045-026436-02f597-001.png,1,0.001267012084525676,16.11895789792495,0.0,0.05677997758685095,0.159321609696809,-1.5673959950321692,0.5752402264010774,1.3497878025203203,0.3270193912348395,170.93420434655653,3.630913535888432,51.869144
SAR,s1a-iw-grd-vv-20190321t120020-20190321t120045-026436-02f597-001.png,5,0.03318644318775865,7.745081459870245,0.017742356750912333,0.04476789971375279,1.0125396502202566,1.610498883886,0.4084513974236373,1.1618420060001593,0.17315569794902425,89.1431810315452,2.727738270067295,17.330984
SAR,s1a-iw-grd-vv-20190321t120020-20190321t120045-026436-02f597-001.png,4,0.028880994084489187,5.728261047774029,0.011206382313727139,0.06369068462574415,-0.16463379750782514,-0.5718452094918821,0.2484094501587254,0.9904823364163308,0.11251384297621175,183.88323830952027,3.3923773663669925,35.885326
SAR,s1a-iw-grd-vv-20190321t120020-20190321t120045-026436-02f597-001.png,2,0.010133217034916875,4.577608047808066,0.07105655841471874,0.0630347955181278,0.6245990172424047,-0.12814521673090518,0.32766056070683675,1.0849856888803764,0.13069682998358506,132.1034483598498,3.3896343515859666,28.617325
SAR,s1a-iw-grd-vv-20170321t114316-20170321t114341-015790-01a005-001.png,13,0.10369317092881136,6.368262923102684,0.011770769858929862,0.027899790984874193,0.5539629443399999,0.8572664947843195,0.25607755901564766,0.6498296944464406,0.07787088001676484,75.85436819003593,2.4087283532280743,17.906237
SAR,s1a-iw-grd-vv-20170321t114316-20170321t114341-015790-01a005-001.png,18,0.14394608967831957,5.978910640206468,0.011658072936180259,0.031086304644958818,0.47705595344453033,0.6894270550148972,0.29793004317612454,0.7314476341680436,0.10271407067648597,52.794613653633235,1.8927103037707498,11.8880825
SAR,417.png,16,0.2631855215540071,3.3699996390886637,0.013470788518961845,0.04037460641257943,-0.07120351195717778,-0.5176423347281578,0.23308805301575306,0.6925086635213187,0.08531386922072706,140.19626038323264,3.0868540264807107,37.72229
SAR,417.png,1,0.0006770616565470663,2.0838084641478916,0.0,0.3333333333333333,0.37021097381531026,-0.4381772321052706,0.4425937122701432,0.5284764241951428,0.1122963330017606,157.63326476822076,3.0660859043420143,28.8197
SAR,417.png,5,0.03210512763882001,2.752171397965912,0.021227522807762276,0.03209794711174604,0.5235190037602233,0.23707888978005176,0.2950712270206387,0.7713449028402599,0.11601239347313075,58.96714201060409,2.0603515992081443,13.71319
SAR,417.png,1,8.889933363736072e-05,36.473464068216565,0.0,0.021764705882352943,0.23333973381323844,0.6512584322411512,0.22391741334392964,0.5380926987673735,0.06053949467848975,95.4407998433372,2.679085840066087,23.901615
SAR,658.png,28,0.4250686177805747,3.4687527818536723,0.01351841760408967,0.06673006185539053,0.4915409280010814,0.387077514423686,0.2696501018397763,0.3681990875651899,0.049155981846596156,77.59130477557322,2.4447950145649955,19.939623
SAR,658.png,1,0.0003213882421865266,23.255136231690056,0.0,0.04300114839862192,0.32603200941459215,-0.2887205511695301,0.2430094702572727,0.16994862879034028,0.02134740820010596,71.31744122962687,2.1943312900952234,17.233717
SAR,658.png,4,0.024553907740533676,4.418744972756606,0.03527199627707276,0.027163555817785068,0.3233416826710093,0.10988353996725586,0.2465170544071247,0.24591411162211604,0.03151492486884984,60.33162982107227,2.012964159557141,15.082936
SAR,658.png,2,0.005718529576531517,4.053271296174883,0.06649855339479199,0.029357153408280257,0.24535474653871803,-0.2223566852417802,0.2522867286375514,0.43192211401444286,0.0518658888554562,58.81436337339899,2.0598359869709775,14.122396
SAR,658.png,3,0.01612857604260287,10.76067344551539,0.06659235931853134,0.1128839998682069,0.3811743363928033,0.24793660938485976,0.2616195497362959,0.45514168104194347,0.05815081891107623,54.40042375710798,1.9257214303713523,13.153503
SAR,658.png,1,0.0005946093899084209,12.237809385788825,0.0,0.0660821774404606,0.4853644838071779,0.5177690442395004,0.26517376561338724,0.4544366485601808,0.055193496908327686,52.825195256203635,1.826531718179102,11.8090515
SAR,658.png,1,0.00011545833173448594,33.46885730124869,0.0,0.01826258637709773,0.5783238068370454,0.7486485449724882,0.2580090765656829,0.17630334318105828,0.02289609286624823,49.54029369297377,1.7785596570622522,12.253959
SAR,658.png,1,0.0005760194785153772,12.731764533068366,0.0,0.07854356306892069,0.6794228099212063,0.758358989378519,0.25573857944694844,0.2549508495119497,0.03219634642507089,68.66890915293462,2.2158714728474855,17.36802
SAR,s1a-iw-grd-vv-20200129t114400-20200129t114425-031015-038ffe-001.png,9,0.13579980833912408,6.599896728556105,0.022725602428307057,0.0423350694682376,0.8409725219667475,0.8935201676235764,0.28031014711526725,1.2438791532010467,0.11472404561062505,59.184085838603536,2.263484580250646,13.312673
SAR,s1a-iw-grd-vv-20200129t114400-20200129t114425-031015-038ffe-001.png,5,0.0804113177215342,10.054875075180728,0.054787628549339454,0.03152657551164995,0.6300810543040052,0.6010400174509583,0.232895070335078,0.9992604122061828,0.09348527132864737,87.69641061761085,2.708741534752917,19.35497
SAR,s1a-iw-grd-vv-20200129t114400-20200129t114425-031015-038ffe-001.png,2,0.0016727062422770833,10.094251146527032,0.02218068351991257,0.037595708185797605,0.7688875901957134,0.6033391757316457,0.26218991718331147,1.0931974378728508,0.11062202684805562,86.7579479277971,2.4807964078651827,15.824213
SAR,s1a-iw-grd-vv-20191211t231901-20191211t231926-030307-03775e-001.png,5,0.10845069899044546,6.619872955350719,0.02909044087330026,0.049299020514120995,0.544311187083439,0.5579547463832321,0.21917831434060758,0.9157997978108211,0.07892284830287852,44.34122734806739,1.867824323714503,10.3268585
SAR,s1a-iw-grd-vv-20191211t231901-20191211t231926-030307-03775e-001.png,3,0.06419395167365494,7.627259223199237,0.03100531874492299,0.01823168779479727,1.1726411491328481,1.9550037600084629,0.2710288413124246,1.201361441342039,0.10081078536223405,57.356604007849775,2.4309617222679583,12.778763
SAR,s1a-iw-grd-vv-20191211t231901-20191211t231926-030307-03775e-001.png,2,0.007886685228282286,3.3493157936613707,0.06825333190664395,0.03354205507130377,0.2927423614106195,0.31043156457000265,0.16365313490683492,0.25033559636071046,0.021777690619840962,93.56405551129845,2.606966314205036,24.772308
SAR,439.png,1,0.0007157345032699908,21.853095985454132,0.0,0.04056029232643118,0.6473393678925216,0.9213594228124204,0.2491486907370615,0.2615653458851455,0.03264372577160372,91.1085940955842,2.4928363789535553,21.42349
SAR,439.png,3,0.009317415034069243,4.035201688783364,0.0493156182787318,0.09001106651714363,0.797966770441584,2.4463939334845892,0.25646312116595466,0.17753128942083307,0.02423647596828561,108.82350986569112,2.7168552242201023,30.401978
SAR,439.png,6,0.16110292309330632,1.6695261069034113,0.07305752136858677,0.0293724712563099,0.5892072242289389,0.588833685594941,0.27104438830045624,0.36208667743366246,0.04708981499715164,99.4102326922462,2.7578571311602045,24.784988
SAR,439.png,1,0.0001811981216575942,30.657769862822498,0.0,0.03261802575107297,0.4676226411605057,0.21673129939875313,0.23774767817542772,0.3428485645543587,0.04051374772955592,140.46454154454455,3.11868851472419,33.2306
SAR,439.png,4,0.03477870782999659,1.8101281013053419,0.0318262010788727,0.052911842935377214,0.35946973929786885,0.18789598564109022,0.2481704002261037,0.3112991822242519,0.037020764304113926,121.31628434985087,3.0209786539790415,29.514057
SAR,439.png,1,0.00011744153423347281,41.72702443343465,0.0,0.019451468585878234,0.4424403166701969,-0.1399683817789521,0.25416054949943717,0.20506025046787849,0.025252808177271564,127.58371138493621,3.153233089990365,33.769302
SAR,439.png,1,0.0007609142395128277,15.576903710680208,0.0,0.06323919864832248,0.23934607621006543,-0.2167046100975396,0.21991571737602103,0.1660477317714988,0.021163501671021077,154.70443434528008,3.173518027373569,39.8455
SAR,67.png,10,0.16093512828497758,5.946795378015293,0.02006689265063381,0.0384563271819051,0.7496706597151594,0.8837609167062943,0.2926536908095277,0.7419773860430566,0.0874399776186804,78.69537996874399,2.5577185418156,17.738008
SAR,67.png,2,0.11531476732280144,8.503109139746211,0.2440953651869364,0.048896067725002004,0.7232781992400495,0.6732559357558159,0.30546734528564823,0.8812575975415278,0.10320987112203131,78.94526558029908,2.798892847863434,19.529537
SAR,67.png,2,0.00437848674796848,8.08970100188777,0.010788638187815034,0.042717991195573915,1.0508741976320244,1.6603496813228227,0.33954976424081773,0.7883029415565925,0.0938071724169007,108.4728547195402,3.0089501728499313,21.731224
SAR,67.png,3,0.02317629202381455,2.3756418184789285,0.0440173565073384,0.07971933741546443,0.9380135383221425,1.3744748191650507,0.3090091044527708,0.7575284968493916,0.08883376748112126,83.33654788155262,2.6975565777475974,18.466574
SAR,67.png,1,0.0004892350035547582,12.666648061697353,0.0,0.07894736842105263,0.4701397455925815,0.016780200693462533,0.24865117244111407,0.412416694036311,0.04648973765973533,80.9410836758299,2.4574192267360493,18.409285
SAR,279.png,4,0.12154864965331491,5.253534900568321,0.034837308277214596,0.06089503653611682,0.504577521100368,0.4291684663220049,0.27458832434393254,0.11515955460422378,0.01576203845947673,93.29026847387964,2.8122416735890607,26.881666
SAR,s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001.png,1,0.0003343120339207098,35.176375542901454,0.0,0.02318229715489989,0.2753513286729664,0.3496528094451774,0.17644985065758223,0.5203260110491783,0.04499977236227172,38.10835997333594,1.4316541855216354,9.069498
SAR,s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001.png,1,0.0005780041168282242,50.70971501904293,0.0,0.016265452179570594,0.4924415057012065,0.34205029172275525,0.18955881872700553,0.3835517873952889,0.03649533744553645,35.046435917200284,1.438508364387014,9.115776
SAR,s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001.png,11,0.08289153285035233,3.0034066493369074,0.011018074024514182,0.033386157259869605,0.5127953043548099,1.1991772007380923,0.17582705391684633,0.47072559931778263,0.038807911689101825,48.956057761032326,1.734582968786138,11.315171
SAR,s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001.png,6,0.04539038752609614,4.9013566931810155,0.029350314808408016,0.034203114195332895,0.5971526059503615,0.7019747109837379,0.1960941431587222,0.7346927328715894,0.06105162948397224,27.567023851819247,1.2082933180728828,6.245483
SAR,s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001.png,5,0.027064203213685856,2.3283625116258397,0.016360910987524447,0.03323162953958236,0.5045195997536864,0.6417161599590605,0.1786914858644594,0.6673777379131707,0.05288274667621208,67.4173489820065,2.211395133884209,15.029959
SAR,43.png,31,0.5873607934071003,1.8475799178410177,0.026270948863585587,0.08635363072289397,0.9979143587676438,1.268935379299294,0.54248133142562,1.173720277853181,0.24041333885364355,63.24818347080775,2.6383079596415575,16.420975
SAR,43.png,1,0.0009914553138737348,15.702603887986772,0.0,0.06143950995405818,0.8455780824725231,0.6884253010487171,0.37703975691017444,1.054182298933978,0.14609644346066303,99.58072510473922,3.0406735852143827,21.674963
SAR,43.png,1,0.0003987512012528782,16.382466379088317,0.0,0.05167577144544515,1.2380474801518808,1.3698068891834705,0.6283981580984968,0.7695991078023183,0.18685604350798019,45.29927940334564,2.2705087598342497,13.59073
SAR,43.png,1,0.0003086157234235276,30.87616160929696,0.0,0.03182546036829464,0.6825314848271082,0.2125551474251175,0.5011722248830968,0.7242191521205008,0.13768880889312526,74.74862350635534,2.683744702367041,17.375208
SAR,s1a-iw-grd-vv-20170318t215614-20170318t215639-015752-019eed-001.png,9,0.1337368006787516,2.6545274095188365,0.014964628625356274,0.050568500445366885,0.48732192809786984,0.5567157663694741,0.19716925503649896,0.4667050269981173,0.0458571405929957,55.05658633449005,2.0718974727123847,15.318828
SAR,s1a-iw-grd-vv-20170318t215614-20170318t215639-015752-019eed-001.png,1,0.0005802709748120582,22.29388211604649,0.0,0.03899741983044601,0.4348665481790237,0.12413960624766762,0.1843322478004097,0.5324549264687778,0.047967110257919984,38.27725067398957,1.578717274933965,9.765947
SAR,123.png,13,0.4248437925161852,2.5148660593247287,0.0037491776616833156,0.05786419287561269,0.8696717885853568,1.1423702291172213,0.33867641859968994,0.9489741468153045,0.1210671905574489,43.039365115544655,1.9009343030837136,9.76169
SAR,123.png,5,0.1153809551692575,6.18805326512901,0.05143260291111279,0.04949230040884215,0.9980892157963905,1.638794841280087,0.3339844850083144,0.9186893328994111,0.10773106728161481,40.72460170435818,1.9438708247556185,9.602586
SAR,276.png,6,0.05328311275396125,5.152097807227905,0.03411882594685888,0.059293566037873086,0.693587956492256,0.7319951973265709,0.3727150756912428,0.5887332211907231,0.09785997687553827,107.4512437670581,2.8696312897325895,24.062307
SAR,276.png,1,0.0003980399405967422,13.946577363366066,0.0,0.07043463322453186,0.7187664415759581,0.5051477935662931,0.35437249813136135,0.38349177724726563,0.06061771938217563,122.23049349387301,3.0787301109100143,28.678614
SAR,276.png,8,0.06262803763791425,6.848081154238217,0.030560187890754396,0.14433975763379414,0.9041765580296035,1.1596627417324323,0.40464162118504327,0.6480482396012501,0.10994940181231366,89.02889795350436,2.653978616998886,19.640528
SAR,276.png,9,0.06546655653984423,3.7544339413946064,0.026311832328562636,0.06134305441462665,0.7013722105696559,0.6305404915992615,0.39826084177259236,0.6310876048226259,0.11136710196781413,96.92019511018975,2.717276716220428,21.349848
SAR,276.png,1,0.0009011782136712221,8.114935857882763,0.0,0.09766839378238341,0.7765764145817489,0.883929711810771,0.3647692906500705,0.6772645578235322,0.10664930445779361,135.051381737578,3.204932808970919,29.293667
SAR,276.png,5,0.028547348931442507,6.317204933839599,0.013462201975942207,0.04393373134017016,0.5808913485068021,0.2261927453217006,0.32792188756916313,0.5234245728434118,0.0761526672255314,152.17840491184745,3.3550415518783696,34.535313
SAR,276.png,1,0.00027588966399638704,39.60553998048401,0.0,0.018240530633618433,0.7165023201426649,0.8454678589792133,0.359351621328741,0.3263511462457741,0.051311679483787315,126.40746401659362,3.104494395403789,28.748247
SAR,276.png,1,0.0006868347863241975,13.136345590605636,0.0,0.07324807102843252,0.8853838101316798,1.620685882794187,0.3508057174802564,0.34165818607045934,0.05734122154903083,118.17671477569021,3.0127215242845518,29.307217
SAR,s1a-iw-grd-vv-20190221t231109-20190221t231134-026034-02e6fb-001.png,15,0.20988745722719315,4.387999438327246,0.017859117235146913,0.03874754874210009,0.911188186102662,1.7916669179864528,0.2377778827553936,1.0617060301071304,0.08953653588041807,30.80477440812456,1.4335012999020975,6.5558443
SAR,s1a-iw-grd-vv-20190916t215701-20190916t215726-029052-034bf8-001.png,2,0.0021445040357014056,3.6490052879306654,0.014438901344311835,0.014884747340522482,0.8259019477161516,1.2609935139974286,0.21594668166293818,1.1845560159666801,0.0965601841617306,64.48842099157967,2.2927163869289697,13.144382
SAR,s1a-iw-grd-vv-20190916t215701-20190916t215726-029052-034bf8-001.png,9,0.0797906908513859,2.812919691518467,0.01974751036021858,0.046077245467168314,0.5034562946961819,0.5384308408967363,0.1939667730100466,0.7536322364853123,0.06757007360315598,71.17239146263924,2.4314370866255355,18.124493
SAR,s1a-iw-grd-vv-20190916t215701-20190916t215726-029052-034bf8-001.png,1,0.0002378451574446272,46.770963317561296,0.0,0.020231461637376765,0.14936762417719932,-0.05313091537944192,0.1589399846071623,0.5831937974078957,0.05168668605809235,44.7005109491502,1.5292438613473103,11.132667
SAR,485.png,38,0.5701500495111418,2.500048126681183,0.0070367036336328025,0.06627283422482123,0.33204073643786713,-0.17382296419905874,0.264584411248234,0.6017051084846079,0.07349906568389533,145.57346366360687,3.2577447339568737,33.414818
SAR,485.png,2,0.009866558957159821,3.881631928944525,0.08526095700074432,0.05289778125523947,0.38461414053501247,-0.010481515976827449,0.25729030304750744,0.5204766657710308,0.06379550791521935,111.26193180964142,2.884250967954213,25.89116
SAR,340.png,2,0.03744155835882479,6.618880722914189,0.0786465750320639,0.07064106366675525,0.6228996864473181,0.7235774748740889,0.27234446085565833,0.708378716211142,0.08198549888101075,71.23728310268912,2.606758418800597,19.065876
SAR,s1a-iw-grd-vv-20201116t214907-20201116t214932-035279-041edd-001.png,5,0.026723781954814507,5.454809919215858,0.039560512900269684,0.03833419464927108,0.37120230966556705,0.4463114931228727,0.17256900016813567,0.43197083703322436,0.03569522991016992,69.3906294935884,2.2910336546177956,17.346226
SAR,7.png,9,0.10084330131499186,1.870892937484041,0.020854348969145196,0.028937682215273788,0.5235027901398177,0.5318095208696398,0.2568112239093337,0.38125099269508,0.046104515680508856,72.13679090675072,2.347868708981657,17.64188
SAR,7.png,5,0.06628500855342168,1.3215678783705365,0.04917921548412613,0.04358765457419667,0.49933264810081823,0.4391002549494171,0.25957061471313747,0.5368402807423295,0.06207466468930225,94.86772784280313,2.8048375374954717,22.950466
SAR,197.png,4,0.1764322752308658,5.6142522310693135,0.034816336719958645,0.06081773277006761,0.6465086912111189,0.8534014698833194,0.36072991546331534,0.22857712213914866,0.03890910401996314,89.2267330810078,2.701093630893843,23.344965
SAR,s1a-iw-grd-vv-20170923t213321-20170923t213346-018508-01f2f7-001.png,11,0.2669047618452147,2.7460815097822344,0.014183005148337688,0.11165137477630224,-0.023643942184927755,-0.5549001682374931,0.2519217167150799,0.8976023505501406,0.1250340556174464,123.24887920047978,3.2189254455740284,41.86753
SAR,s1a-iw-grd-vv-20170923t213321-20170923t213346-018508-01f2f7-001.png,3,0.022738139961965276,6.897513410352726,0.0502129734562094,0.029360631526520447,0.35193209805298903,0.08062141628159199,0.23738202467716332,1.0144138218064074,0.11179333695984066,63.58987939091751,2.3733475075629147,17.333542
SAR,s1a-iw-grd-vv-20170923t213321-20170923t213346-018508-01f2f7-001.png,1,0.000404208541673029,18.352239197854306,0.0,0.04447300771208227,0.6967792580639546,0.061306533931475116,0.29838890136930185,1.0150497373970526,0.1265752816578889,87.33651902873235,3.171970297018265,28.134413
SAR,s1a-iw-grd-vv-20170301t214813-20170301t214838-015504-019780-001.png,2,0.015234964103200799,3.0953317977099433,0.08462187292707005,0.07767083105674287,0.7865929439311161,1.388516448934486,0.3196273454221982,0.6202133854171836,0.07805114614998132,92.01049420819106,2.8479466729061955,21.874897
SAR,s1a-iw-grd-vv-20170301t214813-20170301t214838-015504-019780-001.png,1,0.0001019697882057545,22.239897178648572,0.0,0.0441547518923465,0.10421576698527853,-0.28361898091622484,0.3208259105454478,0.3199145868707569,0.057640737497772154,58.62043790081824,1.8460092281461549,14.179142
SAR,s1a-iw-grd-vv-20170301t214813-20170301t214838-015504-019780-001.png,2,0.004606834547615346,3.920257382583077,0.05764884027237801,0.04666702447402318,0.3348763585311075,0.3066360176458989,0.31954909632147643,0.26587561920220776,0.044728771672162784,63.46566196300073,2.099340235476924,15.889223
SAR,s1a-iw-grd-vv-20170301t214813-20170301t214838-015504-019780-001.png,5,0.1159666092140057,1.4837007171423884,0.03589959592760227,0.05552814635270602,0.4393182583628076,0.6726274981695874,0.34354975811485355,0.5202382012884704,0.0897397794394855,67.38977601018266,2.2764293471110086,16.690655
SAR,s1a-iw-grd-vv-20170301t214813-20170301t214838-015504-019780-001.png,5,0.06578376003571496,2.5565677834981066,0.042348699764017006,0.03840614597748127,0.12457526789443316,-0.02294082936585511,0.22289515096846685,0.19473633835145487,0.02190131739061673,118.7435750293213,2.9459302861908414,29.736256
SAR,s1a-iw-grd-vv-20170301t214813-20170301t214838-015504-019780-001.png,1,8.052965921529626e-05,37.7536011386411,0.0,0.01631116687578419,0.43583920931126,0.799672367334467,0.26135380472271685,0.45211218574121564,0.06412033394722526,90.454788366594,2.627969841244265,24.39203
SAR,433.png,8,0.07745531177431886,2.0731306633600286,0.01022276861166035,0.08663796111646921,0.6199988703133612,0.31759091945977086,0.30035691103461293,0.3601302700024768,0.04866633274230554,147.72457158226268,3.232384688534551,32.890137
SAR,s1a-iw-grd-vv-20200117t114401-20200117t114425-030840-0389d7-001.png,14,0.27100087033704057,2.983772824283216,0.01784922146243064,0.048092252016588274,0.9797859581278111,1.6294518102496316,0.2727508793305547,1.044547244556007,0.09594123356141877,54.700920013875,2.0932806845048533,10.895539
SAR,s1a-iw-grd-vv-20200117t114401-20200117t114425-030840-0389d7-001.png,2,0.029318914608492008,9.280718614009439,0.059288568041035154,0.018729708956946693,0.7883351661499343,1.1338594411387144,0.21748904740228756,1.0933539103518182,0.08761228970103573,82.96980622670745,2.7496915133755793,18.196867
SAR,98.png,27,0.3409309808548606,2.1048613861680736,0.012543652101353492,0.05526781647160163,0.49505172649231116,0.14458082928207558,0.30468055669733074,0.528088160283544,0.07070590901419693,144.29123210564055,3.2706481648528043,32.97175
SAR,98.png,3,0.017963129456575966,8.541451092057946,0.11089922164331784,0.0438928644267802,0.14196818277728485,-0.5119468683127345,0.26930015335628193,0.46174331440419847,0.058188821726858936,168.2202038159028,3.3872663679154087,39.204357
SAR,98.png,6,0.04843185075830814,3.3014044306063144,0.06024404743164281,0.05291234398452829,-0.5113650260827544,-0.6174156153130034,0.22299961953935118,0.4848948766484485,0.05705436455882453,188.4930667534616,3.055533478591291,44.753292
SAR,98.png,1,0.011935204485080675,27.097817915424933,0.0,0.03535822651557372,0.21347006492487566,-0.5680536439468509,0.2840165867656207,0.7738111248272713,0.10126668572414708,148.57417309480914,3.465169684914107,38.423565
SAR,98.png,1,0.00037097423415479586,20.789831372301347,0.0,0.03318938926588525,-0.7619349747943752,-0.2091912404652514,0.19828475707403737,0.3323113791756375,0.03688246944008521,190.73224434011362,2.774479684273727,45.451946
SAR,98.png,2,0.0025119273469083048,11.894268992477157,0.07383652142567985,0.043946792637544745,-0.30261093552864493,-0.972051067076144,0.2348570658738349,0.45435462163927837,0.05412735322596503,191.47915574966567,3.123429248624924,44.675995
SAR,98.png,1,0.004724121497989842,24.18747930000647,0.0,0.039760966815784206,0.36288562038417665,-0.3648146888107071,0.29575923751862887,0.6079445175625465,0.08030705802172862,152.8486115666181,3.4520737520689337,37.884144
SAR,98.png,4,0.04138981689495447,1.9406701811093379,0.046286924557216405,0.034220682522401735,0.13763327652108037,-0.5426353402418012,0.26735241980293645,0.42120880375230774,0.05425932123388809,167.18442071765583,3.3913346878364106,40.750298
SAR,98.png,1,0.0006569565888333087,13.333316906389065,0.0,0.06573791902481498,0.4792921846726246,0.15052941527014596,0.2859926061500033,0.49090562514390096,0.0645095279153657,134.9010315458926,3.1652631233068123,30.59446
SAR,98.png,5,0.03231758230694304,1.193937183388515,0.025966139065145343,0.07024855562141616,-0.40926879516155507,-0.7676688493330184,0.2266986475021393,0.48766129334907554,0.05723091149912196,193.80592007882484,3.099257078803101,44.120502
SAR,294.png,18,0.3050007186104722,3.752568414371211,0.025686295954382325,0.046820727328159686,0.421487701756654,-0.007317883102428757,0.31208076138430846,0.4773814834839754,0.06844737689084013,139.54117902048722,3.3195128100498366,34.58072
SAR,294.png,1,0.0002363989826298929,29.627812919713232,0.0,0.03022464261402314,0.5217659608821238,0.2113027963400631,0.3195555856800565,0.34888818928084464,0.05177860474921213,114.77829246915374,2.949787522065382,26.670164
SAR,570.png,1,0.00027765568480192515,27.659642667058197,0.0,0.03563889233825903,0.4594738245267135,0.20625552036581762,0.24456987427824153,0.2847292664719117,0.036041691789966634,84.36435116618078,2.439696686093871,21.02398
SAR,570.png,8,0.10266067879279994,5.29450246695803,0.0390755267351515,0.04392722644259675,0.4338893068409395,0.13528660875970666,0.25995252821842696,0.3389942537270606,0.04382620951332819,118.1605791619359,3.0121930871897464,30.702595
SAR,570.png,1,0.00027370443320751114,12.634124752804913,0.0,0.07915057915057913,0.7202172761069227,1.1501641170315287,0.2676030006968455,0.5180677807670814,0.06146335954542271,93.96863008049868,2.6406782465824747,20.992468
SAR,570.png,7,0.0813338435542974,3.7629998860631773,0.019380747073344008,0.04680431431948739,0.41956695685505724,0.1664145669052319,0.2612751163315286,0.38736014514219497,0.04876829920219159,120.95743923528913,3.0831185973755844,30.64227
SAR,570.png,1,0.0002651215117027983,12.273356042921558,0.0,0.08147713950762016,0.22864406148663444,-0.20325375897675135,0.23766767389721277,0.5428772068426052,0.060963499241851314,127.76589965095852,3.057794240886376,28.981762
SAR,363.png,1,0.00015540395252099624,38.368247643312465,0.0,0.023348792579561805,0.45518721071132323,0.26727801429464737,0.42276573415396346,0.4360382416308953,0.08830786659548917,123.80521437044575,3.0441013149874347,28.821577
SAR,363.png,4,0.06493570335588528,2.4934191260790244,0.07188490141304682,0.06533345399108796,0.47861386418888235,-0.09104950604935136,0.3825730371677843,0.5606563225601874,0.09498139515773713,163.91138209416863,3.5005628339038655,39.014664
